Joint_Position_1,Joint_Position_2,Joint_Position_3,Joint_Position_4,Joint_Position_5,Joint_Position_6,Joint_Position_7,Joint_Velocity_1,Joint_Velocity_2,Joint_Velocity_3,Joint_Velocity_4,Joint_Velocity_5,Joint_Velocity_6,Joint_Velocity_7,Joint_Acceleration_1,Joint_Acceleration_2,Joint_Acceleration_3,Joint_Acceleration_4,Joint_Acceleration_5,Joint_Acceleration_6,Joint_Acceleration_7,Torque_1
-0.266282,-0.185803,0.178581,2.052859,0.339452,0.174871,-0.208139,0.031239,0.034223,-0.029187,0.154779,0.087289,0.145081,0.183529,-1.072014,2.597428,-5.777976,-22.334799,-5.214672,-2.613797,15.888466,-1.589508
-0.708147,-0.475794,0.171166,1.813721,0.711165,-0.373663,0.140161,-0.531516,0.258151,-0.112214,-0.380042,-0.093619,-0.422854,0.671233,-2.894881,-22.190156,3.233995,20.470682,27.036128,0.950449,-20.890702,-1.583045
-0.521065,-0.366884,0.11999,2.032219,0.659203,-0.261655,-0.040893,0.001835,0.418167,-0.283399,-1.178413,-0.732489,-0.33381,1.103961,0.360112,4.04442,-4.319839,-13.965423,-6.711991,-0.827619,11.000041,-1.580963
-0.587541,-0.730703,-0.021068,1.782965,0.970943,-0.850849,0.093363,-0.082577,-0.7477,0.722826,1.608988,1.926932,0.818086,-1.622117,0.973615,-3.164019,0.026057,0.941802,3.445734,7.347356,6.598113,-1.576243
-0.308065,-0.232235,0.029795,2.033601,0.481075,-0.006184,-0.14523,-0.085334,0.105963,-0.259639,-1.428275,-0.383746,-0.549155,1.159343,-1.936043,3.976516,-0.743884,-10.850153,-3.155375,-3.229391,10.920974,-1.57242
-0.574063,-0.741416,-0.03621,1.778158,0.960545,-0.865425,0.105638,-0.084579,-0.701484,0.799637,1.510023,1.802894,0.595219,-1.585302,0.468246,-2.476435,-0.793348,0.705992,4.147341,7.057729,6.617521,-1.569816
-0.454243,-0.558292,-0.031246,1.837032,0.8302,-0.619928,0.107172,0.180079,1.002827,-0.768786,-1.551991,-1.986178,-0.018471,1.827202,-0.253615,0.989851,-4.222699,-10.400351,-7.572204,1.060418,8.7003,-1.565282
-0.673746,-0.889008,0.097967,1.866249,1.172319,-0.830902,0.057306,0.29467,0.718171,-0.553766,-0.527885,-1.193351,-0.0947,0.920871,8.90502,10.541955,-13.163639,-18.247821,-14.150896,-4.660235,12.257146,-1.563581
-0.126386,-0.155329,0.126147,1.75158,0.343002,0.116565,0.010508,0.398609,-0.343891,0.403975,1.501417,0.38751,0.182604,-1.527175,-2.888817,5.127651,-1.202383,-5.437334,-2.100084,1.848525,11.461058,-1.559569
-0.225818,-0.238456,0.076793,2.012333,0.392199,0.016065,-0.159039,0.030439,0.107266,-0.231479,-0.693003,-0.153944,-0.103025,0.828909,-1.443626,5.204595,-1.697696,-19.485831,-11.613073,-2.251913,11.871577,-1.553533
-0.398982,-0.441928,0.027156,1.858489,0.76919,-0.300014,0.099501,0.247484,0.567163,-0.563466,-1.015745,-0.887946,-0.008886,1.092265,-0.564572,4.922376,-8.67501,-17.917159,-5.70957,-2.421196,14.461755,-1.550222
-0.610663,-0.657881,0.215055,2.016511,0.933747,-0.421228,-0.051634,-0.46729,0.00524,0.279222,-0.212212,0.045286,-0.365241,0.652434,3.967648,4.603409,-19.896869,-24.177603,-17.900049,-8.914284,17.165195,-1.548775
-0.495806,-0.629638,0.08072,2.044063,0.881628,-0.354483,-0.076184,-0.538377,-0.012142,-0.255675,-1.361872,-0.942867,-1.385062,1.357612,4.588993,7.119455,-7.109117,-17.405001,-25.184038,-5.881913,9.31183,-1.548504
-0.721718,-0.625365,0.192592,1.645143,0.685247,-0.791776,0.389495,-0.212453,1.363194,-0.42381,-0.640674,-1.840809,0.152363,0.883895,0.017651,-15.075938,3.38398,5.853599,26.461293,-2.459103,-15.502599,-1.547163
-0.641388,-0.755176,0.128849,1.669585,0.748707,-0.83704,0.298967,-0.158529,-1.44455,0.891631,0.086157,1.566067,-0.954857,-0.761269,2.606428,-6.717847,6.574554,-2.722222,13.954769,3.373975,-2.635142,-1.539621
-0.116836,-0.189918,0.170758,1.688749,0.29236,0.160294,-0.057004,0.086248,-0.559786,0.355755,1.899072,0.570235,0.468549,-2.324805,-1.192794,-2.641439,1.798533,8.614933,5.278706,-2.085176,4.409675,-1.538442
-0.225849,-0.229408,0.067871,1.971115,0.37602,0.006858,-0.119913,-0.044076,0.301164,-0.258959,-1.296549,-0.4457,-0.274201,1.107061,-1.838784,2.129131,-2.957207,-11.123062,-1.618527,-1.000119,10.001984,-1.538423
-0.766077,-0.899909,0.179712,1.875202,1.224407,-0.761089,0.043496,0.077683,-0.027515,-0.431249,-0.359784,-0.35364,-0.349969,0.965863,5.392064,6.782411,-19.505982,-19.06426,-26.373876,-5.761823,13.577299,-1.537913
-0.571958,-0.691276,-0.075291,1.687838,0.850055,-0.879234,0.222249,0.047607,-0.810142,-0.107395,0.882249,1.258197,-0.001802,-1.227402,-1.840336,-5.083907,16.002384,14.097493,13.774475,4.469202,-17.051094,-1.537818
-0.333983,-0.154481,0.120147,2.062347,0.345358,0.151855,-0.176684,0.043189,-0.124076,0.255008,1.210152,0.375079,0.180564,-0.543882,-0.565234,5.208566,-3.933837,-21.545271,-4.205138,-2.243188,16.025998,-1.533895
-0.570985,-0.344821,0.127278,2.083741,0.586098,-0.007718,-0.105336,-0.213066,-0.726405,0.926643,1.982099,1.327664,0.41244,-1.437338,0.774493,5.751573,-2.765788,-7.021169,-3.381473,3.058571,12.160677,-1.529795
-0.589112,-0.761836,0.007898,1.844603,1.04565,-0.811723,0.037359,-0.001906,-0.754745,0.72906,1.430911,1.720666,1.007031,-1.173743,2.325344,2.759106,-2.20195,-9.064105,-13.041387,-0.848683,13.507377,-1.529196
-0.402627,-0.299717,0.051912,2.031653,0.559835,-0.118959,-0.106871,-0.008431,0.314135,-0.320891,-1.471195,-0.675823,-0.508994,1.240307,-0.152984,2.723701,-2.980322,-10.548213,-2.64553,0.2714,10.823616,-1.525069
-0.644309,-0.72998,0.073023,1.847556,1.068176,-0.78257,0.035057,0.077586,-0.629137,0.570764,1.32373,1.456866,0.955398,-1.004946,4.315003,6.820061,-6.455135,-13.951191,-16.678153,-3.091171,15.64715,-1.524188
-0.484936,-0.435968,0.016632,1.921949,0.667591,-0.39898,-0.020947,0.140895,-0.829598,0.734985,1.793749,1.527303,0.319573,-1.90142,0.08805,4.930791,-0.731926,-3.013049,-0.538718,3.316183,9.425801,-1.521986
-0.704062,-0.406176,0.25401,1.786452,0.703971,-0.500248,0.259841,0.404204,1.015896,-1.155726,-1.293281,-1.783189,0.808949,1.685763,1.982201,-1.905096,-3.605164,-9.54868,-3.707826,3.066876,1.385779,-1.515496
-0.242091,-0.180619,0.062248,1.901466,0.419311,-0.005416,-0.013275,-0.124515,0.00364,0.020572,0.368794,0.171456,0.077761,-0.059873,-2.181363,0.362228,-4.464174,-18.242485,-5.0951,-3.080351,14.897351,-1.514091
-0.573561,-0.65298,0.07029,1.734522,0.799852,-0.637573,0.235291,-0.101333,0.978815,-0.77526,-1.388856,-1.875959,-0.219686,1.589298,-1.09172,-7.308931,4.843383,7.827248,8.523511,2.96102,-10.634419,-1.51183
-0.244102,-0.273516,0.00573,2.046859,0.495589,-0.066791,-0.192028,0.090799,0.004094,0.019584,-0.07495,0.05647,-0.065262,0.272941,-1.426075,0.687469,-6.8695,-21.700938,-7.691692,-4.018673,13.573775,-1.508998
-0.458704,-0.638717,0.023983,1.921289,0.887094,-0.428133,0.025851,-0.246543,0.595519,-0.588821,-1.535906,-1.487789,-0.979129,1.407242,1.806804,5.969716,-3.862233,-11.249713,-11.43803,0.563574,6.241678,-1.507587
-0.639848,-0.249388,0.129258,2.042429,0.509538,-0.092108,-0.040893,-0.260975,-0.570039,0.639464,2.06686,1.197917,0.254698,-1.277733,-1.144695,3.833792,-3.947017,-4.6016,-1.801639,1.653677,12.933008,-1.50598
-0.087933,-0.160858,0.055493,1.713756,0.328551,0.042916,0.056538,0.466856,-0.265059,0.440031,1.423542,0.390731,0.216978,-1.648902,-4.380778,4.786541,-1.162802,-3.947223,-1.95093,2.002246,9.889638,-1.495187
-0.38739,-0.197772,0.11889,2.013903,0.37935,0.048286,-0.077718,-0.034307,0.331182,-0.376745,-1.557141,-0.444525,-0.178818,1.289857,-1.134921,-0.272734,-2.740387,-8.986451,-0.340355,-1.050502,9.979232,-1.495187
-0.62967,-0.338358,0.111979,1.896251,0.620373,-0.33914,0.084157,-0.014431,-0.81441,0.699327,1.820893,1.361689,-0.015983,-2.097905,1.483514,4.354905,5.755522,1.575702,2.002211,4.091295,1.825102,-1.495187
-0.41334,-0.296921,0.057849,1.961062,0.519968,-0.137371,-0.077718,0.178906,-0.543758,0.760878,1.73523,1.118582,0.321506,-1.488915,-1.398329,4.643572,-1.27036,-7.089776,-2.016841,-0.732667,13.597584,-1.495187
-0.603029,-0.654896,0.05232,1.691293,0.757409,-0.688207,0.262143,-0.130475,-0.975922,0.78271,0.674846,1.500156,-0.488398,-1.097358,-0.119662,-6.738608,10.63553,6.923214,15.197837,1.431825,-9.011849,-1.495187
0.044265,-0.352455,0.080406,1.632577,0.509255,0.036778,0.035825,-0.05028,-0.17409,0.429146,0.722851,0.358049,0.161734,-0.386448,-3.398045,7.48084,-6.728242,-18.375,-6.949302,-2.543646,20.821972,-1.495187
0.039395,-0.334517,0.213013,1.694278,0.493547,0.164898,-0.080787,-0.294065,-0.002674,0.121447,1.214442,0.293243,0.195556,-0.578188,-4.906673,7.063245,-7.759986,-17.72379,-4.826377,-4.780607,21.159082,-1.495187
-0.704659,-0.404386,0.115749,1.845703,0.681477,-0.296945,0.140161,-0.489567,0.123085,-0.056067,-0.285271,-0.082914,-0.605286,0.513414,-2.761144,-17.035667,3.395816,23.643264,20.90393,2.829716,-22.209428,-1.495187
-0.757878,-0.826144,0.176036,1.808255,1.152056,-0.845479,0.067279,-0.156831,-0.69242,0.388652,0.823242,1.18271,0.285526,-0.358676,5.906943,15.138605,-8.847104,-12.857017,-24.606285,-1.618259,17.044644,-1.495187
-0.288775,-0.373158,-0.091565,1.845671,0.669696,-0.337605,0.07802,0.193745,0.618266,-0.339816,-1.096975,-1.056778,0.080172,1.181755,-2.901356,3.669731,-9.907856,-18.638074,-8.750597,-1.336013,17.416724,-1.495187
0.005498,-0.192423,0.050906,1.611528,0.517329,0.016065,0.174684,0.579199,0.010633,-0.102155,-0.803637,0.018261,-0.069149,0.538554,-3.059627,1.937999,-5.894349,-22.973363,-3.094547,-7.864062,17.990958,-1.495187
-0.669159,-0.910371,0.077893,1.876113,1.20273,-0.810955,0.018947,-0.109495,-0.692765,0.40626,0.733623,1.000988,0.200732,-0.183307,3.716144,15.194112,-8.972767,-11.664013,-24.904773,-2.894792,15.081809,-1.495187
-0.354937,-0.361503,-0.022733,1.806401,0.544661,-0.328399,0.211509,0.304134,0.717043,-0.353349,-1.1402,-1.19889,0.763655,1.212727,-1.574328,5.279661,-9.579633,-17.72699,-8.300302,3.495488,16.069151,-1.495187
0.036725,-0.241211,0.150652,1.542665,0.499516,0.072836,0.202303,0.547266,-0.067576,0.09957,-0.134384,0.259764,-0.001602,0.038724,-2.921816,4.107274,-5.375541,-21.125078,-3.500154,-6.623425,21.136307,-1.495187
-0.740568,-0.49923,0.182508,1.822549,0.759514,-0.415858,0.132489,-0.505392,-1.025254,0.526128,0.493305,1.45938,-0.919391,-0.840162,2.508186,-15.128118,14.37397,8.202889,15.921697,-2.083408,-18.273444,-1.495187
-0.626214,-0.751217,0.029041,1.850069,1.088345,-0.813257,0.025851,0.222381,-0.542703,0.594403,1.260499,1.303934,0.954784,-0.991787,3.975041,7.794054,-5.498596,-11.121373,-17.397123,-1.513128,15.294447,-1.495187
-0.484214,-0.693506,0.000138,1.969795,0.888005,-0.451915,-0.06621,-0.410576,-1.560553,1.571449,1.072515,2.080307,-0.497154,-0.913812,-0.798582,2.005449,5.070956,-8.159922,0.027163,-0.899566,7.058827,-1.495187
0.113704,-0.347058,0.148745,1.549288,-0.061725,0.147363,0.167547,-2.005456,0.218371,0.316966,1.6079,-0.107055,0.268107,1.104114,-7.735936,6.720646,-2.719266,-4.523152,-1.033767,-1.133775,0.681403,-1.495187
0.049835,-0.337539,0.156442,1.595595,-0.065306,0.153501,0.200536,-2.247496,0.399288,0.161689,1.453382,-0.130159,0.288471,1.0942,-7.508771,5.381609,-6.023012,-7.039297,-0.37487,-0.277682,-0.503281,-1.495187
0.07079,-0.475046,0.102375,1.514731,0.085019,0.096729,0.215879,-2.613287,0.877692,-1.496508,1.554629,-0.473598,-0.443291,1.228289,-8.520685,-2.726384,-11.957974,-7.055152,-3.317485,-5.874146,0.219366,-1.495187
-0.118617,-0.413408,-0.087629,1.746172,0.070882,0.009271,0.35704,-2.486193,0.016677,-1.764865,1.305755,-0.64054,-0.898753,1.451176,-1.224734,-6.851012,-3.627709,-13.425172,-2.386637,-2.864516,-4.137777,-1.495187
0.356769,-0.353561,0.087295,1.396073,-0.030843,0.117443,0.089294,0.812568,0.062205,-0.514921,-1.63149,0.143888,-0.197721,-0.900585,-13.261888,4.746499,-3.326981,4.687024,-2.205235,-0.551919,3.687842,-1.495187
0.364309,-0.352619,0.082143,1.380051,-0.029555,0.115142,0.080855,0.683587,0.127674,-0.515098,-1.576786,0.112928,-0.272872,-0.857723,-13.319498,5.847797,-1.17525,5.806993,-2.268074,-0.679846,4.065669,-1.495187
-0.284619,-0.413377,-0.239085,1.898507,0.014082,-0.10197,0.472884,-1.540623,-0.50774,-0.326518,1.197336,0.007967,-0.462622,1.496153,1.783626,-0.493339,1.746223,-14.689079,-0.145311,2.480629,-6.511748,-1.495187
0.28979,-0.589463,0.146389,1.33789,0.04666,0.043027,0.133024,2.428998,-1.071817,1.35583,-2.189548,0.188933,0.374059,-1.340533,-12.323097,2.890602,-7.153542,-0.901047,0.386841,-3.160082,2.207567,-1.495187
0.471123,-0.366944,0.102092,1.290295,-0.04674,0.116676,0.027153,0.750562,0.245566,-0.579164,-1.899503,0.16259,-0.417041,-0.97729,-14.785073,7.676459,-0.712071,8.067667,-2.353877,-0.062394,5.444375,-1.495187
0.39164,-0.585222,0.247705,1.110973,0.066735,0.095195,-0.021179,-1.527208,0.556018,-0.075146,-0.041258,-0.003856,0.021919,-0.075185,-14.738175,6.383558,-6.097156,13.304424,-2.073704,-0.951259,5.153846,-1.495187
0.490066,-0.24882,-0.006733,1.114115,-0.111488,0.035355,-0.055703,1.060752,-0.524369,0.769142,-0.730374,0.059588,0.396775,-0.267047,-27.348753,2.689203,-1.647397,34.213746,-0.641788,2.038394,11.96581,-1.495187
0.511429,-0.26745,0.02261,1.111224,-0.109917,0.052233,-0.058004,0.05446,-0.405326,0.676188,0.569086,0.015027,0.449373,0.070787,-20.87532,2.842384,-3.46282,30.127915,-0.910982,0.982867,10.823563,-1.495187
0.3639,-0.474041,0.183491,1.361107,-0.02346,0.133554,0.080088,1.489136,-0.011624,-0.425649,-1.995088,0.22387,-0.318201,-1.101765,-13.008137,5.167786,-10.296008,1.792992,-1.178372,0.382839,2.961224,-1.495187
0.154262,-0.269304,-0.065512,1.418566,-0.010894,0.059905,0.108474,-3.340381,0.409728,-1.97063,0.699069,-0.238519,-0.622346,0.144662,-18.571782,-13.669917,-4.264688,21.650924,-3.935658,-5.578252,17.543793,-1.495187
-0.322883,-0.301159,-0.136732,1.85729,-0.041053,0.040725,0.421483,3.944572,0.896575,0.636966,-0.043079,0.062406,0.02829,0.000575,12.649796,0.862517,2.926296,-33.828172,-1.754274,2.104938,-10.363111,-1.495187
-0.029553,-0.407376,0.139069,1.63053,-0.012339,0.135855,0.270349,3.83278,-1.286693,0.934056,-0.836695,0.227628,-0.066263,-0.64686,-4.574585,0.606165,-7.296465,-20.352203,0.807818,-4.214918,-7.36552,-1.495187
0.476997,-0.406465,0.061534,1.190675,0.020679,0.076015,0.03329,-0.168243,0.007853,-0.163009,0.051369,0.028068,0.005977,-0.092002,-11.657908,0.669028,-3.596159,10.957507,-1.63822,-0.264144,2.177059,-1.495187
0.022032,-0.386988,0.035365,1.582526,0.034565,0.081386,0.225085,-0.012494,0.009601,-0.089658,0.040584,-0.019279,-0.038308,0.05556,-9.118167,2.672163,-8.401041,10.166923,-2.779093,-2.727782,7.544309,-1.495187
-0.527401,-0.363897,-0.149172,1.890245,-0.039263,0.009271,0.582591,0.341677,0.049196,0.084302,-0.225892,0.072778,-0.000599,-0.135288,-0.793575,0.936329,0.769055,0.185512,-0.158636,-0.065977,-2.06619,-1.495187
-0.50962,-0.360158,-0.143486,1.87727,-0.035053,0.009271,0.572618,0.243902,0.059116,0.085889,-0.202211,0.057652,-0.004346,-0.174038,-1.471085,-0.449881,-0.779872,0.614288,-0.263141,0.031449,-0.111892,-1.495187
-0.507201,-0.359593,-0.142732,1.875322,-0.03455,0.009271,0.570316,0.233619,0.056402,0.076654,-0.196351,0.05454,-0.005021,-0.177623,-1.454042,-0.623638,-0.843765,0.800201,-0.178167,0.06122,0.125658,-1.495187
-0.496613,-0.357771,-0.139308,1.865584,-0.031628,0.010038,0.559576,0.117151,0.00785,0.040331,-0.13682,0.043545,0.008637,-0.139392,-1.775456,-0.342282,-0.3945,0.595407,-0.292054,-0.105801,1.62406,-1.495187
-0.494069,-0.401627,-0.272982,1.771399,-0.046174,-0.081257,0.508175,-0.137215,-0.016401,-0.029844,-0.078647,0.01483,0.001581,-0.041734,-3.012952,-0.875335,-0.856969,1.606771,-0.504186,0.124246,0.977708,-1.495187
-0.371892,-0.409576,-0.245871,1.906644,0.001013,-0.095833,0.554205,0.166994,0.065266,2.00E-06,-0.194994,-0.009934,0.001015,-0.182795,-3.113095,-1.2783,-0.015968,1.22132,0.518544,0.023987,1.673844,-1.495187
-0.449081,-0.353749,-0.068151,1.802563,0.030544,0.026149,0.525053,-0.097832,0.000171,0.055465,-0.064543,-0.00157,0.007125,-0.044445,-2.782325,-0.028973,0.464143,1.239107,0.167226,0.003767,0.469349,-1.495187
-0.280283,-0.303704,-0.228372,1.687707,-0.044258,-0.034459,0.426854,0.075216,0.009221,-0.162503,-0.045347,-0.032909,-0.089422,-0.08063,-4.591662,-1.458312,4.521508,2.331397,0.941164,0.939005,1.698336,-1.495187
-0.517254,-0.306469,-0.08411,1.840922,-0.05296,0.08292,0.514312,0.642611,0.055458,0.106553,-0.093286,0.07738,-0.001837,0.00415,0.231381,1.311544,0.536091,-1.604783,-0.835301,-0.057926,-1.79025,-1.495187
-0.510845,-0.305872,-0.083073,1.839823,-0.052269,0.08292,0.513545,0.643789,0.070326,0.112635,-0.111874,0.05776,0.001019,-0.008699,-1.09702,0.943772,0.200774,-1.000878,-0.567358,-0.059431,-1.755516,-1.495187
-0.34566,-0.292834,-0.092781,1.703477,-0.04476,0.075248,0.398468,0.630801,0.089121,-0.102688,-0.497961,-0.004005,-0.031709,-0.358179,-4.409203,-0.88446,-0.090893,3.680227,0.334638,0.552865,3.065395,-1.495187
0.07258,-0.344859,0.007656,1.598862,0.014804,0.072179,0.244265,0.771745,-0.200136,0.510278,-0.616117,0.155184,0.127513,-0.424813,-14.368655,2.934731,-7.331173,9.264171,-1.830679,-1.720545,7.191725,-1.495187
0.314734,-0.301191,-0.011037,1.522679,0.003212,0.053,0.176753,0.246649,-0.026867,0.097698,-0.178639,0.064645,0.058734,-0.196263,-13.450555,1.814427,-4.709925,4.170287,-1.103579,-1.116014,1.103752,-1.495187
-0.419205,-0.314951,0.079284,1.742967,-0.007281,0.13202,0.409976,0.620619,-0.001867,-0.000481,-0.105553,0.059588,0.01889,0.012862,-2.445619,-0.035407,-0.533871,-0.468384,-0.16858,-0.289456,-0.83164,-1.495187
-0.36209,-0.315014,0.073755,1.717677,0.000384,0.13202,0.391563,-0.013579,0.000104,-0.019759,-0.134939,0.014544,-0.004883,-0.105778,-1.440025,-0.014912,0.678524,0.357453,-0.389826,0.073141,0.950715,-1.495187
-0.501294,-0.34888,-0.294722,1.815412,-0.096345,-0.051336,0.548835,0.278492,0.039773,0.363323,-0.077779,0.13988,0.046146,-0.071763,-1.085815,0.169262,0.297729,-0.112925,-0.800327,0.74562,-1.507828,-1.495187
-0.489136,-0.346932,-0.277349,1.81158,-0.090125,-0.046733,0.541931,0.213297,0.043871,0.316684,-0.080426,0.118761,0.116265,-0.14579,-1.189247,-0.0306,-1.770245,-0.106391,-0.051276,-0.031353,-0.399442,-1.495187
-0.420304,-0.416833,-0.365502,1.876862,-0.083999,-0.12115,0.558809,0.185646,0.078295,0.169595,-0.094236,0.083396,0.048277,-0.124732,-1.643384,-1.314176,-2.248491,-0.364453,-0.752192,-0.84831,-0.519166,-1.495187
-0.408178,-0.45227,-0.388122,1.794741,-0.054311,-0.147234,0.502804,-0.015819,-0.00254,9.00E-05,-0.141916,0.01848,0.000935,-0.079328,-0.696331,-0.098987,0.045029,-0.085518,0.24074,0.014467,0.109315,-1.495187
-0.564126,-0.525752,-0.191615,1.816763,0.050964,-0.091997,0.579522,0.01551,0.006595,-0.006955,0.052139,-0.00055,5.90E-05,0.091879,0.416841,0.335959,-2.534344,-0.619742,-0.389765,-0.826325,-0.092323,-1.495187
-0.562178,-0.52349,-0.197584,1.818365,0.048419,-0.09123,0.58566,0.007902,0.052228,-0.096299,0.001007,-0.106765,0.005524,0.025765,-0.269823,0.307565,-0.219766,-0.360986,-0.469744,0.065265,-0.746159,-1.495187
-0.408178,-0.292394,-0.378477,1.926813,-0.243686,-0.015279,0.680023,0.044054,-0.034497,-0.115086,0.070221,-0.01908,-0.032994,0.090382,-1.711171,-0.952644,5.11067,-1.29264,2.049107,2.064577,-1.998315,-1.495187
0.224853,-0.390003,-0.009748,1.519003,0.00296,0.080618,0.225852,0.627289,0.126288,-0.271395,-0.086882,-0.007933,-0.161488,-0.060947,-8.725731,-0.804403,2.049643,0.367255,0.144069,1.539481,-1.068528,-1.495187
-0.537234,-0.391606,-0.248478,1.872495,-0.061097,-0.044432,0.648569,0.158364,-0.001209,0.034108,-0.03346,0.07537,-0.005253,-0.010657,2.093566,0.051209,0.404107,-0.497119,1.249996,-0.04582,-0.354067,-1.495187
-0.521338,-0.391606,-0.241975,1.865709,-0.052834,-0.044432,0.649336,0.022041,-0.001594,0.019284,-0.049144,0.041073,0.002004,0.004819,-0.559174,-0.007064,-0.185803,0.011985,0.130319,-0.066792,0.727065,-1.495187
-0.521024,-0.391606,-0.241567,1.864672,-0.052143,-0.044432,0.648569,0.009106,-0.000872,0.021235,-0.047765,0.02614,0.003603,0.008191,-0.439454,-0.159359,-0.182414,-0.027526,-0.182308,-0.134695,0.869506,-1.495187
-0.440033,-0.359876,-0.071135,1.779284,0.013705,0.030752,0.512011,0.100816,0.011586,0.043958,-0.013899,0.035037,0.001334,-0.050578,-2.088099,-0.021281,-1.16405,-0.544999,-0.461465,-0.324419,0.434211,-1.495187
-0.222338,-0.325226,0.035281,1.631148,0.3976,-0.129826,0.162341,0.10121,0.654606,-0.411502,-1.419568,-0.802845,0.139619,1.317191,-1.235033,2.132812,-7.532778,-7.159781,-0.808311,2.079297,7.917018,-1.495187
-0.320575,-0.35771,0.015677,1.692126,0.340988,-0.153608,0.141627,-0.036201,0.637292,-0.670356,-1.839834,-0.808455,0.046332,1.802369,-2.621535,-2.536069,-2.378473,1.517544,3.072177,-0.095917,-1.296876,-1.495187
-0.439045,-0.445172,0.029563,1.888224,0.500016,-0.230326,0.000466,-0.267308,-0.574425,0.895539,1.48733,1.193291,0.021015,-1.490747,-0.203639,6.068683,-3.024385,-15.622305,-10.250047,1.216139,15.615919,-1.495187
-0.282185,-0.373198,-0.051081,1.81047,0.442211,-0.164349,0.009672,0.824476,-0.069549,0.548697,0.432242,0.485347,0.563882,-0.51282,2.133252,6.131733,-8.872145,-19.53006,-11.455353,3.698772,21.395898,-1.495187
-0.130038,-0.341123,-0.032106,1.760738,0.446012,-0.108345,-0.035592,-0.332379,0.000374,0.065553,0.018781,0.042945,-0.077037,0.334129,-2.924109,4.236699,-9.748802,-19.452423,-12.555751,-1.873062,17.645204,-1.495187
-0.16403,-0.329247,-0.048442,1.717824,0.411172,-0.122154,0.030386,-0.615432,0.34195,-0.374457,-1.026794,-0.827707,-0.274743,1.249666,-2.86059,1.891484,-4.354334,-8.249902,-3.850693,-0.150227,6.82205,-1.495187
-0.330063,-0.40452,0.14508,1.737365,0.404449,-0.106043,0.107871,0.028392,0.242911,-0.101461,-0.513204,-0.029842,0.054434,0.437984,-2.042512,8.322686,-8.87593,-14.021805,-11.216944,-3.676911,14.598618,-1.495187
-0.316177,-0.393964,0.004619,1.755869,0.431718,-0.205009,0.066443,-0.165579,-0.6838,0.825343,1.825921,1.150873,0.008128,-1.892796,-0.050155,3.250673,-0.649573,-10.782952,-2.505229,3.243408,11.668468,-1.495187
-0.495154,-0.351898,0.04392,1.552137,0.29088,-0.230326,0.423182,0.052574,-0.416278,0.371516,1.176809,0.644815,-0.007638,-0.894502,-3.009473,-6.134789,6.215557,13.999665,2.867023,-2.071292,-15.548579,-1.495187
-0.458586,-0.401755,0.03283,1.84886,0.467406,-0.214216,0.065676,0.192379,0.731753,-0.559144,-1.749741,-1.264339,-0.086847,1.472435,3.732488,4.149932,-6.13863,-12.775623,-4.958803,2.051547,10.667163,-1.495187
-0.442972,-0.337321,-0.049196,1.558294,0.302944,-0.264849,0.352601,-0.05004,-0.229543,-0.069084,0.621486,0.505141,-0.055408,-0.296942,-5.921007,-9.284297,6.512093,22.693901,19.159987,-5.252184,-17.571257,-1.495187
-0.271095,-0.397326,0.09007,1.751534,0.369231,-0.132127,0.047264,-0.109602,-0.380761,0.679685,1.03681,0.518076,0.175872,-1.062871,-0.91687,6.158445,-8.497878,-19.53291,-7.307145,1.993191,19.608448,-1.495187
-0.530528,-0.37923,-0.030975,1.675853,0.354497,-0.282495,0.254402,-0.61706,-0.642143,0.131432,1.337221,0.879104,-0.398757,-0.759492,-3.010708,-6.885696,9.126058,17.234268,7.759273,-2.076165,-14.868487,-1.495187
-0.569075,-0.362391,-0.033928,1.66737,0.35811,-0.339266,0.333422,-0.016147,-0.50012,0.174946,1.141396,0.891761,-0.16876,-0.716563,-2.199947,-7.577591,9.339194,13.482217,6.087039,-2.581186,-15.516713,-1.495187
-0.57074,-0.387461,-0.017875,1.724579,0.399768,-0.352308,0.289692,-0.042451,-0.678095,0.565108,1.565164,1.125491,-0.291288,-1.413081,-0.048896,-2.851724,6.884381,6.189473,5.506031,1.257795,-10.012954,-1.495187
0.111589,-0.238196,-0.006239,1.72073,0.47963,0.043683,-0.084623,-0.686194,0.02972,-0.25634,0.115567,0.004461,-0.12673,0.488737,-6.685481,2.335326,-8.796748,-18.742063,-6.042356,-6.938315,16.584512,-1.49514
-0.598159,-0.377525,0.045189,2.073436,0.695614,-0.063722,-0.088459,-0.426636,-0.963556,1.015659,2.066355,1.718543,-0.010475,-1.343814,1.757261,0.122074,2.978642,-0.557889,2.628895,4.59437,5.959782,-1.494888
-0.553455,-0.649933,0.211913,2.080537,0.886435,-0.281601,-0.118379,-0.629314,-0.509522,0.28594,-0.532864,0.640185,-0.882294,0.953677,2.268398,4.641001,-16.715117,-22.164628,-14.68688,-12.034694,15.212071,-1.490827
-0.12513,-0.317489,0.138588,1.684759,0.523989,0.052889,0.143997,0.340006,0.057674,-0.059375,-0.610237,0.027036,0.04367,0.603098,-2.186016,4.806202,-8.273155,-21.723416,-5.404736,-4.216131,18.822531,-1.489037
-0.237222,-0.393736,0.139782,1.878281,0.577805,0.035244,-0.039359,-0.453718,0.460397,-0.243959,-0.433362,-0.343768,-0.085888,0.948593,-2.838352,7.014956,-7.878621,-18.4175,-14.985252,-4.147058,14.5431,-1.485395
